UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
143233,4,  3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",16,"R",15,"R",2,"R",1,"R",19,"R",18,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",31,"R",3,"R",37
143279,1,999,"Z",0,"Z",0,"R",611,"R",616,"R",16,"R",34,"R",73,"R",88,"R",598,"R",793,"R",4093,"R",5422,"Z",0,"Z",0,"R",5391,"R",6953,"Z",0,"R",1227,"R",50,"R",161,"R",1391,"R",9515,"Z",0,"R",12344
143279,2,  1,"Z",0,"Z",0,"R",611,"R",616,"R",16,"R",34,"R",73,"R",88,"R",598,"R",793,"R",4093,"R",5422,"Z",0,"Z",0,"R",5391,"R",6953,"Z",0,"R",1227,"R",50,"R",161,"R",1391,"R",9515,"Z",0,"R",12344
143288,1,999,"R",6,"R",2,"R",26,"R",19,"R",1,"R",2,"R",2,"R",4,"R",5,"R",4,"R",244,"R",283,"R",16,"R",19,"R",300,"R",333,"R",8,"R",45,"R",3,"R",6,"R",9,"R",527,"R",35,"R",633
143288,2,  1,"R",6,"R",2,"R",26,"R",19,"R",1,"R",2,"R",2,"R",4,"R",5,"R",4,"R",244,"R",283,"R",16,"R",19,"R",300,"R",333,"R",8,"R",45,"R",3,"R",6,"R",9,"R",527,"R",35,"R",633
143297,1,999,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",1,"R",1,"R",8,"Z",0,"R",2,"R",8,"R",134,"R",8,"R",60,"R",17,"R",210,"Z",0,"R",5,"R",1,"R",9,"R",2,"R",142,"R",68,"R",227
143297,2,  1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",1,"R",1,"R",8,"Z",0,"R",2,"R",8,"R",134,"R",8,"R",60,"R",17,"R",210,"Z",0,"R",5,"R",1,"R",9,"R",2,"R",142,"R",68,"R",227
143303,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",16,"Z",0,"Z",0,"R",5,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21
143303,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",16,"Z",0,"Z",0,"R",5,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21
143358,1,999,"R",208,"R",107,"R",111,"R",252,"R",5,"R",6,"R",91,"R",100,"R",57,"R",84,"R",2452,"R",2986,"R",123,"R",120,"R",3047,"R",3655,"R",315,"R",363,"R",11,"R",191,"R",141,"R",5438,"R",243,"R",6702
143358,2,  1,"R",142,"R",82,"R",93,"R",209,"R",5,"R",5,"R",81,"R",90,"R",50,"R",78,"R",2078,"R",2550,"R",94,"R",95,"R",2543,"R",3109,"R",224,"R",302,"R",10,"R",171,"R",128,"R",4628,"R",189,"R",5652
143358,4,  3,"R",66,"R",25,"R",18,"R",43,"Z",0,"R",1,"R",10,"R",10,"R",7,"R",6,"R",374,"R",436,"R",29,"R",25,"R",504,"R",546,"R",91,"R",61,"R",1,"R",20,"R",13,"R",810,"R",54,"R",1050
143376,1,999,"Z",0,"Z",0,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",15,"R",6,"R",304,"Z",0,"R",2,"R",10,"R",336,"Z",0,"R",15,"Z",0,"R",3,"R",16,"R",310,"R",2,"R",346
143376,2,  1,"Z",0,"Z",0,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",15,"R",6,"R",304,"Z",0,"R",2,"R",10,"R",336,"Z",0,"R",15,"Z",0,"R",3,"R",16,"R",310,"R",2,"R",346
143464,1,999,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",35,"R",4,"R",128,"Z",0,"R",1,"R",6,"R",175,"Z",0,"R",11,"Z",0,"Z",0,"R",37,"R",132,"R",1,"R",181
143464,2,  1,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",35,"R",4,"R",128,"Z",0,"R",1,"R",6,"R",175,"Z",0,"R",11,"Z",0,"Z",0,"R",37,"R",132,"R",1,"R",181
143473,1,999,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",66,"Z",0,"R",68,"Z",0,"R",1,"R",2,"R",137,"R",1,"Z",0,"Z",0,"R",1,"R",68,"R",68,"R",1,"R",139
143473,2,  1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",66,"Z",0,"R",68,"Z",0,"R",1,"R",2,"R",137,"R",1,"Z",0,"Z",0,"R",1,"R",68,"R",68,"R",1,"R",139
143482,1,999,"Z",0,"Z",0,"R",1,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",133,"Z",0,"R",95,"Z",0,"Z",0,"R",40,"Z",0,"Z",0,"R",135
143482,2,  1,"Z",0,"Z",0,"R",1,"R",94,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",39,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",133,"Z",0,"R",95,"Z",0,"Z",0,"R",40,"Z",0,"Z",0,"R",135
143491,1,999,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",123,"Z",0,"R",45,"Z",0,"Z",0,"R",2,"R",173,"Z",0,"R",5,"Z",0,"R",2,"R",123,"R",45,"Z",0,"R",175
143491,2,  1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",123,"Z",0,"R",45,"Z",0,"Z",0,"R",2,"R",173,"Z",0,"R",5,"Z",0,"R",2,"R",123,"R",45,"Z",0,"R",175
143516,1,999,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",163,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",169,"Z",0,"R",2,"Z",0,"R",1,"R",164,"R",3,"Z",0,"R",170
143516,2,  1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",163,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",169,"Z",0,"R",2,"Z",0,"R",1,"R",164,"R",3,"Z",0,"R",170
143534,1,999,"Z",0,"Z",0,"R",6,"R",167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",168,"Z",0,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",174
143534,2,  1,"Z",0,"Z",0,"R",6,"R",167,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",168,"Z",0,"R",173,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",174
143543,1,999,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",3,"R",1,"R",1,"Z",0,"R",17,"R",3,"R",53,"Z",0,"R",21,"R",4,"R",112,"Z",0,"R",17,"R",3,"R",2,"R",17,"R",56,"R",21,"R",116
143543,2,  1,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",3,"R",1,"R",1,"Z",0,"R",17,"R",3,"R",53,"Z",0,"R",21,"R",4,"R",112,"Z",0,"R",17,"R",3,"R",2,"R",17,"R",56,"R",21,"R",116
143552,1,999,"Z",0,"R",1,"R",3,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",2,"R",150,"Z",0,"R",4,"R",5,"R",206,"R",1,"R",38,"Z",0,"Z",0,"R",16,"R",152,"R",4,"R",211
143552,2,  1,"Z",0,"R",1,"R",3,"R",35,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",2,"R",150,"Z",0,"R",4,"R",5,"R",206,"R",1,"R",38,"Z",0,"Z",0,"R",16,"R",152,"R",4,"R",211
143613,1,999,"R",7,"R",7,"R",148,"R",152,"R",12,"R",13,"R",14,"R",23,"R",104,"R",97,"R",2168,"R",3246,"Z",0,"Z",0,"R",2453,"R",3538,"R",14,"R",300,"R",25,"R",37,"R",201,"R",5414,"Z",0,"R",5991
143613,2,  1,"R",7,"R",7,"R",148,"R",152,"R",12,"R",13,"R",14,"R",23,"R",104,"R",97,"R",2168,"R",3246,"Z",0,"Z",0,"R",2453,"R",3538,"R",14,"R",300,"R",25,"R",37,"R",201,"R",5414,"Z",0,"R",5991
143659,1,999,"R",171,"R",49,"R",4,"R",20,"Z",0,"Z",0,"R",47,"R",5,"R",15,"R",13,"R",108,"R",115,"R",17,"R",10,"R",362,"R",212,"R",220,"R",24,"Z",0,"R",52,"R",28,"R",223,"R",27,"R",574
143659,3,  2,"R",103,"R",5,"R",2,"R",6,"Z",0,"Z",0,"R",43,"R",1,"R",7,"R",1,"R",41,"R",25,"Z",0,"Z",0,"R",196,"R",38,"R",108,"R",8,"Z",0,"R",44,"R",8,"R",66,"Z",0,"R",234
143659,4,  3,"R",68,"R",44,"R",2,"R",14,"Z",0,"Z",0,"R",4,"R",4,"R",8,"R",12,"R",67,"R",90,"R",17,"R",10,"R",166,"R",174,"R",112,"R",16,"Z",0,"R",8,"R",20,"R",157,"R",27,"R",340
143695,1,999,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",1,"R",33,"Z",0,"Z",0,"R",2,"R",40,"Z",0,"R",2,"Z",0,"Z",0,"R",6,"R",34,"Z",0,"R",42
143695,2,  1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",1,"R",33,"Z",0,"Z",0,"R",2,"R",40,"Z",0,"R",2,"Z",0,"Z",0,"R",6,"R",34,"Z",0,"R",42
143853,1,999,"R",6,"R",16,"R",20,"R",33,"Z",0,"R",3,"R",167,"R",294,"R",16,"R",32,"R",449,"R",843,"R",51,"R",94,"R",709,"R",1315,"R",22,"R",53,"R",3,"R",461,"R",48,"R",1292,"R",145,"R",2024
143853,2,  1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",12,"R",11,"Z",0,"Z",0,"R",13,"R",15,"Z",0,"R",1,"Z",0,"R",2,"R",2,"R",23,"Z",0,"R",28
143853,3,  2,"R",6,"R",14,"R",18,"R",21,"Z",0,"R",2,"R",154,"R",264,"R",12,"R",22,"R",376,"R",541,"R",46,"R",78,"R",612,"R",942,"R",20,"R",39,"R",2,"R",418,"R",34,"R",917,"R",124,"R",1554
143853,4,  3,"Z",0,"R",2,"R",2,"R",11,"Z",0,"R",1,"R",12,"R",29,"R",4,"R",8,"R",61,"R",291,"R",5,"R",16,"R",84,"R",358,"R",2,"R",13,"R",1,"R",41,"R",12,"R",352,"R",21,"R",442
143978,1,999,"R",8,"R",21,"R",10,"R",80,"Z",0,"R",5,"R",8,"R",42,"R",11,"R",50,"R",145,"R",518,"R",14,"R",50,"R",196,"R",766,"R",29,"R",90,"R",5,"R",50,"R",61,"R",663,"R",64,"R",962
143978,4,  3,"R",8,"R",21,"R",10,"R",80,"Z",0,"R",5,"R",8,"R",42,"R",11,"R",50,"R",145,"R",518,"R",14,"R",50,"R",196,"R",766,"R",29,"R",90,"R",5,"R",50,"R",61,"R",663,"R",64,"R",962
144005,1,999,"R",19,"R",30,"R",1859,"R",5358,"R",5,"R",5,"R",33,"R",44,"R",201,"R",389,"R",445,"R",476,"R",100,"R",169,"R",2662,"R",6471,"R",49,"R",7217,"R",10,"R",77,"R",590,"R",921,"R",269,"R",9133
144005,2,  1,"R",14,"R",22,"R",1432,"R",3981,"R",2,"R",3,"R",21,"R",28,"R",133,"R",282,"R",102,"R",81,"R",65,"R",122,"R",1769,"R",4519,"R",36,"R",5413,"R",5,"R",49,"R",415,"R",183,"R",187,"R",6288
144005,4,  3,"R",5,"R",8,"R",427,"R",1377,"R",3,"R",2,"R",12,"R",16,"R",68,"R",107,"R",343,"R",395,"R",35,"R",47,"R",893,"R",1952,"R",13,"R",1804,"R",5,"R",28,"R",175,"R",738,"R",82,"R",2845
144014,1,999,"R",29,"R",5,"R",27,"R",47,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",52,"R",65,"Z",0,"Z",0,"R",111,"R",117,"R",34,"R",74,"Z",0,"R",2,"R",1,"R",117,"Z",0,"R",228
144014,3,  2,"R",1,"R",1,"R",13,"R",28,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",26,"R",38,"Z",0,"Z",0,"R",41,"R",67,"R",2,"R",41,"Z",0,"Z",0,"R",1,"R",64,"Z",0,"R",108
144014,4,  3,"R",28,"R",4,"R",14,"R",19,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",26,"R",27,"Z",0,"Z",0,"R",70,"R",50,"R",32,"R",33,"Z",0,"R",2,"Z",0,"R",53,"Z",0,"R",120
144050,1,999,"R",1808,"R",1018,"R",342,"R",484,"R",23,"R",30,"R",989,"R",841,"R",387,"R",419,"R",4449,"R",3357,"R",987,"R",1080,"R",8985,"R",7229,"R",2826,"R",826,"R",53,"R",1830,"R",806,"R",7806,"R",2067,"R",16214
144050,2,  1,"R",211,"R",187,"R",120,"R",182,"R",10,"R",11,"R",317,"R",404,"R",197,"R",226,"R",1391,"R",1301,"R",380,"R",418,"R",2626,"R",2729,"R",398,"R",302,"R",21,"R",721,"R",423,"R",2692,"R",798,"R",5355
144050,3,  2,"R",7,"R",12,"R",36,"R",43,"R",1,"R",4,"R",69,"R",80,"R",34,"R",40,"R",346,"R",251,"R",77,"R",76,"R",570,"R",506,"R",19,"R",79,"R",5,"R",149,"R",74,"R",597,"R",153,"R",1076
144050,4,  3,"R",1590,"R",819,"R",186,"R",259,"R",12,"R",15,"R",603,"R",357,"R",156,"R",153,"R",2712,"R",1805,"R",530,"R",586,"R",5789,"R",3994,"R",2409,"R",445,"R",27,"R",960,"R",309,"R",4517,"R",1116,"R",9783
144157,1,999,"R",15,"R",15,"R",2423,"R",5199,"R",16,"R",24,"R",90,"R",182,"R",389,"R",352,"R",229,"R",193,"Z",0,"Z",0,"R",3162,"R",5965,"R",30,"R",7622,"R",40,"R",272,"R",741,"R",422,"Z",0,"R",9127
144157,2,  1,"R",15,"R",15,"R",2423,"R",5199,"R",16,"R",24,"R",90,"R",182,"R",389,"R",352,"R",229,"R",193,"Z",0,"Z",0,"R",3162,"R",5965,"R",30,"R",7622,"R",40,"R",272,"R",741,"R",422,"Z",0,"R",9127
144166,1,999,"R",16,"R",23,"R",2228,"R",4402,"R",23,"R",45,"R",199,"R",345,"R",1797,"R",2130,"R",366,"R",463,"Z",0,"Z",0,"R",4629,"R",7408,"R",39,"R",6630,"R",68,"R",544,"R",3927,"R",829,"Z",0,"R",12037
144166,2,  1,"R",16,"R",23,"R",2228,"R",4402,"R",23,"R",45,"R",199,"R",345,"R",1797,"R",2130,"R",366,"R",463,"Z",0,"Z",0,"R",4629,"R",7408,"R",39,"R",6630,"R",68,"R",544,"R",3927,"R",829,"Z",0,"R",12037
144175,1,999,"R",13,"R",18,"R",1941,"R",3938,"R",8,"R",16,"R",9,"R",20,"R",536,"R",775,"R",38,"R",67,"Z",0,"Z",0,"R",2545,"R",4834,"R",31,"R",5879,"R",24,"R",29,"R",1311,"R",105,"Z",0,"R",7379
144175,2,  1,"R",13,"R",18,"R",1941,"R",3938,"R",8,"R",16,"R",9,"R",20,"R",536,"R",775,"R",38,"R",67,"Z",0,"Z",0,"R",2545,"R",4834,"R",31,"R",5879,"R",24,"R",29,"R",1311,"R",105,"Z",0,"R",7379
144184,1,999,"R",130,"R",133,"R",1303,"R",1979,"R",43,"R",56,"R",914,"R",1432,"R",5970,"R",5318,"R",1721,"R",2790,"Z",0,"Z",0,"R",10081,"R",11708,"R",263,"R",3282,"R",99,"R",2346,"R",11288,"R",4511,"Z",0,"R",21789
144184,2,  1,"R",130,"R",133,"R",1303,"R",1979,"R",43,"R",56,"R",914,"R",1432,"R",5970,"R",5318,"R",1721,"R",2790,"Z",0,"Z",0,"R",10081,"R",11708,"R",263,"R",3282,"R",99,"R",2346,"R",11288,"R",4511,"Z",0,"R",21789
144193,1,999,"R",35,"R",29,"R",1122,"R",2308,"R",23,"R",37,"R",84,"R",109,"R",4196,"R",6040,"R",978,"R",995,"Z",0,"Z",0,"R",6438,"R",9518,"R",64,"R",3430,"R",60,"R",193,"R",10236,"R",1973,"Z",0,"R",15956
144193,2,  1,"R",35,"R",29,"R",1122,"R",2308,"R",23,"R",37,"R",84,"R",109,"R",4196,"R",6040,"R",978,"R",995,"Z",0,"Z",0,"R",6438,"R",9518,"R",64,"R",3430,"R",60,"R",193,"R",10236,"R",1973,"Z",0,"R",15956
144209,1,999,"R",15,"R",10,"R",2574,"R",3515,"R",49,"R",54,"R",1314,"R",867,"R",1280,"R",1495,"R",2379,"R",1762,"Z",0,"Z",0,"R",7611,"R",7703,"R",25,"R",6089,"R",103,"R",2181,"R",2775,"R",4141,"Z",0,"R",15314
144209,2,  1,"R",15,"R",10,"R",2574,"R",3515,"R",49,"R",54,"R",1314,"R",867,"R",1280,"R",1495,"R",2379,"R",1762,"Z",0,"Z",0,"R",7611,"R",7703,"R",25,"R",6089,"R",103,"R",2181,"R",2775,"R",4141,"Z",0,"R",15314
144218,1,999,"R",76,"R",80,"R",619,"R",931,"R",33,"R",43,"R",551,"R",665,"R",3381,"R",4528,"R",2474,"R",3654,"Z",0,"Z",0,"R",7134,"R",9901,"R",156,"R",1550,"R",76,"R",1216,"R",7909,"R",6128,"Z",0,"R",17035
144218,2,  1,"R",76,"R",80,"R",619,"R",931,"R",33,"R",43,"R",551,"R",665,"R",3381,"R",4528,"R",2474,"R",3654,"Z",0,"Z",0,"R",7134,"R",9901,"R",156,"R",1550,"R",76,"R",1216,"R",7909,"R",6128,"Z",0,"R",17035
144281,1,999,"R",100,"R",110,"R",734,"R",1057,"R",49,"R",33,"R",185,"R",203,"R",530,"R",598,"R",3790,"R",3796,"R",390,"R",449,"R",5778,"R",6246,"R",210,"R",1791,"R",82,"R",388,"R",1128,"R",7586,"R",839,"R",12024
144281,2,  1,"R",91,"R",87,"R",711,"R",945,"R",48,"R",29,"R",180,"R",182,"R",509,"R",537,"R",3653,"R",3504,"R",369,"R",408,"R",5561,"R",5692,"R",178,"R",1656,"R",77,"R",362,"R",1046,"R",7157,"R",777,"R",11253
144281,4,  3,"R",9,"R",23,"R",23,"R",112,"R",1,"R",4,"R",5,"R",21,"R",21,"R",61,"R",137,"R",292,"R",21,"R",41,"R",217,"R",554,"R",32,"R",135,"R",5,"R",26,"R",82,"R",429,"R",62,"R",771
144351,1,999,"Z",0,"Z",0,"R",119,"R",365,"Z",0,"R",2,"R",20,"R",37,"R",59,"R",179,"R",655,"R",1553,"R",192,"R",489,"R",1045,"R",2625,"Z",0,"R",484,"R",2,"R",57,"R",238,"R",2208,"R",681,"R",3670
144351,2,  1,"Z",0,"Z",0,"R",39,"R",66,"Z",0,"Z",0,"R",6,"R",10,"R",20,"R",51,"R",293,"R",520,"R",52,"R",94,"R",410,"R",741,"Z",0,"R",105,"Z",0,"R",16,"R",71,"R",813,"R",146,"R",1151
144351,4,  3,"Z",0,"Z",0,"R",80,"R",299,"Z",0,"R",2,"R",14,"R",27,"R",39,"R",128,"R",362,"R",1033,"R",140,"R",395,"R",635,"R",1884,"Z",0,"R",379,"R",2,"R",41,"R",167,"R",1395,"R",535,"R",2519
144467,1,999,"Z",0,"Z",0,"R",104,"R",90,"R",4,"R",2,"R",29,"R",18,"R",121,"R",103,"R",384,"R",247,"R",280,"R",192,"R",922,"R",652,"Z",0,"R",194,"R",6,"R",47,"R",224,"R",631,"R",472,"R",1574
144467,2,  1,"Z",0,"Z",0,"R",104,"R",90,"R",4,"R",2,"R",29,"R",18,"R",121,"R",103,"R",384,"R",247,"R",280,"R",192,"R",922,"R",652,"Z",0,"R",194,"R",6,"R",47,"R",224,"R",631,"R",472,"R",1574
144485,1,999,"Z",0,"Z",0,"R",416,"R",116,"Z",0,"R",1,"R",20,"Z",0,"R",408,"R",31,"R",184,"R",14,"R",28,"R",8,"R",1056,"R",170,"Z",0,"R",532,"R",1,"R",20,"R",439,"R",198,"R",36,"R",1226
144485,2,  1,"Z",0,"Z",0,"R",416,"R",116,"Z",0,"R",1,"R",20,"Z",0,"R",408,"R",31,"R",184,"R",14,"R",28,"R",8,"R",1056,"R",170,"Z",0,"R",532,"R",1,"R",20,"R",439,"R",198,"R",36,"R",1226
144564,1,999,"R",2,"R",1,"R",249,"R",463,"R",5,"R",10,"R",36,"R",50,"R",72,"R",97,"R",2936,"R",4258,"Z",0,"Z",0,"R",3300,"R",4879,"R",3,"R",712,"R",15,"R",86,"R",169,"R",7194,"Z",0,"R",8179
144564,2,  1,"R",2,"R",1,"R",249,"R",463,"R",5,"R",10,"R",36,"R",50,"R",72,"R",97,"R",2936,"R",4258,"Z",0,"Z",0,"R",3300,"R",4879,"R",3,"R",712,"R",15,"R",86,"R",169,"R",7194,"Z",0,"R",8179
144573,1,999,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",56,"Z",0,"Z",0,"R",7,"R",62,"Z",0,"R",7,"Z",0,"R",1,"R",1,"R",60,"Z",0,"R",69
144573,2,  1,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"R",56,"Z",0,"Z",0,"R",7,"R",62,"Z",0,"R",7,"Z",0,"R",1,"R",1,"R",60,"Z",0,"R",69
144616,1,999,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",41
144616,2,  1,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",41
144740,1,999,"R",649,"R",410,"R",874,"R",1839,"R",21,"R",55,"R",1204,"R",1149,"R",1055,"R",1708,"R",7804,"R",8940,"R",1395,"R",1297,"R",13002,"R",15398,"R",1059,"R",2713,"R",76,"R",2353,"R",2763,"R",16744,"R",2692,"R",28400
144740,2,  1,"R",166,"R",117,"R",572,"R",1311,"R",12,"R",42,"R",780,"R",769,"R",828,"R",1444,"R",4638,"R",5592,"R",552,"R",686,"R",7548,"R",9961,"R",283,"R",1883,"R",54,"R",1549,"R",2272,"R",10230,"R",1238,"R",17509
144740,3,  2,"R",10,"R",7,"R",22,"R",51,"R",2,"R",1,"R",35,"R",37,"R",41,"R",36,"R",410,"R",412,"R",93,"R",68,"R",613,"R",612,"R",17,"R",73,"R",3,"R",72,"R",77,"R",822,"R",161,"R",1225
144740,4,  3,"R",473,"R",286,"R",280,"R",477,"R",7,"R",12,"R",389,"R",343,"R",186,"R",228,"R",2756,"R",2936,"R",750,"R",543,"R",4841,"R",4825,"R",759,"R",757,"R",19,"R",732,"R",414,"R",5692,"R",1293,"R",9666
144759,1,999,"R",207,"R",148,"R",2962,"R",4549,"R",84,"R",83,"R",984,"R",576,"R",1612,"R",1242,"R",7511,"R",4841,"R",1137,"R",995,"R",14497,"R",12434,"R",355,"R",7511,"R",167,"R",1560,"R",2854,"R",12352,"R",2132,"R",26931
144759,2,  1,"R",109,"R",78,"R",2319,"R",2839,"R",72,"R",65,"R",681,"R",344,"R",1376,"R",983,"R",5662,"R",3169,"R",637,"R",461,"R",10856,"R",7939,"R",187,"R",5158,"R",137,"R",1025,"R",2359,"R",8831,"R",1098,"R",18795
144759,4,  3,"R",98,"R",70,"R",643,"R",1710,"R",12,"R",18,"R",303,"R",232,"R",236,"R",259,"R",1849,"R",1672,"R",500,"R",534,"R",3641,"R",4495,"R",168,"R",2353,"R",30,"R",535,"R",495,"R",3521,"R",1034,"R",8136
144795,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",15,"R",2,"R",82,"Z",0,"R",1,"R",2,"R",100,"Z",0,"Z",0,"Z",0,"R",2,"R",15,"R",84,"R",1,"R",102
144795,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",15,"R",2,"R",82,"Z",0,"R",1,"R",2,"R",100,"Z",0,"Z",0,"Z",0,"R",2,"R",15,"R",84,"R",1,"R",102
144865,1,999,"Z",0,"Z",0,"R",1042,"R",1518,"R",48,"R",62,"R",2507,"R",3000,"R",2966,"R",3517,"R",13235,"R",17116,"R",267,"R",343,"R",20065,"R",25556,"Z",0,"R",2560,"R",110,"R",5507,"R",6483,"R",30351,"R",610,"R",45621
144865,2,  1,"Z",0,"Z",0,"R",1042,"R",1518,"R",48,"R",62,"R",2507,"R",3000,"R",2966,"R",3517,"R",13235,"R",17116,"R",267,"R",343,"R",20065,"R",25556,"Z",0,"R",2560,"R",110,"R",5507,"R",6483,"R",30351,"R",610,"R",45621
144883,1,999,"R",14,"R",7,"R",299,"R",577,"R",1,"R",2,"R",34,"R",10,"R",55,"R",104,"R",34,"R",66,"R",26,"R",16,"R",463,"R",782,"R",21,"R",876,"R",3,"R",44,"R",159,"R",100,"R",42,"R",1245
144883,2,  1,"R",14,"R",7,"R",299,"R",577,"R",1,"R",2,"R",34,"R",10,"R",55,"R",104,"R",34,"R",66,"R",26,"R",16,"R",463,"R",782,"R",21,"R",876,"R",3,"R",44,"R",159,"R",100,"R",42,"R",1245
144892,1,999,"R",85,"R",63,"R",369,"R",538,"R",14,"R",17,"R",77,"R",70,"R",142,"R",151,"R",4676,"R",6704,"R",207,"R",252,"R",5570,"R",7795,"R",148,"R",907,"R",31,"R",147,"R",293,"R",11380,"R",459,"R",13365
144892,2,  1,"R",31,"R",22,"R",327,"R",436,"R",11,"R",14,"R",71,"R",57,"R",132,"R",143,"R",3898,"R",5401,"R",171,"R",197,"R",4641,"R",6270,"R",53,"R",763,"R",25,"R",128,"R",275,"R",9299,"R",368,"R",10911
144892,4,  3,"R",54,"R",41,"R",42,"R",102,"R",3,"R",3,"R",6,"R",13,"R",10,"R",8,"R",778,"R",1303,"R",36,"R",55,"R",929,"R",1525,"R",95,"R",144,"R",6,"R",19,"R",18,"R",2081,"R",91,"R",2454
